FECHA_CORTE,FECHA_REGISTRO,ANO_EJEC,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,COMISIONADO,CENTRO_COSTO,FECHA_INICIO_COMISION,FECHA_FIN_COMISION,FECHA_RENDICION_VIATICOS,FF_PVI,CLASIFICADOR_VIATICO_PVI,TIPO_RUTA,MONTO_TOTAL_VIATICO_PVI,MONTO_PASAJE,GASTO_ALIMENTACION,GASTO_HOSPEDAJE,GASTO_MOVILIDAD
20230731,20220919,2022,LIMA,LIMA,LIMA,150101,0x164968BED022CD4FC4B714A854ECCAD5,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20220921,20220923,20221020,0,2.3. 2  1. 2  2,A,960,1300,401.5,240,288
20230731,20230707,2023,LIMA,LIMA,SAN BORJA,150130,0x164968BED022CD4FC4B714A854ECCAD5,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20230705,20230707,20230817,0,2.3. 2  1. 2  2,T,960,300,255.4,200,288
20230731,20230413,2023,ANCASH,SANTA,CHIMBOTE,21801,0x164968BED022CD4FC4B714A854ECCAD5,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20230413,20230414,20230627,0,2.3. 2  1. 2  2,T,640,160,245,NULL,96
20230731,20190222,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x17784EBB778D3613C79E0BA766C69A63,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20190226,20190228,20190307,0,2.3. 2  1. 2  2,T,960,0,125,300,288
20230731,20220909,2022,LIMA,LIMA,SANTIAGO DE SURCO,150140,0x1852A0049D56AA1D54F6179325C49958,DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO,20220919,20220922,20220929,0,2.3. 2  1. 2  2,T,960,300,336,270,288
20230731,20200221,2020,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1899F1E8FC22A6D84F71DCFFF7E4279D,LABORATORIO DE SUELOS,20200226,20200227,20200305,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20221129,2022,PIURA,AYABACA,AYABACA,200201,0x1899F1E8FC22A6D84F71DCFFF7E4279D,LABORATORIO DE SUELOS,20221205,20221207,20221216,18,2.6. 8  1. 4  3,T,300,0,150,100,0
20230731,20220307,2022,LIMA,LIMA,LIMA,150101,0x189B0A994CDA10D164459AB77780E37B,PROGRAMA DE APOYO SOCIAL,20220310,20220312,20220318,0,2.3. 2  1. 2  2,A,640,1080,129,300,192
20230731,20191121,2019,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,0x18D3D5D5C491E4EA6AD461D057C76A9B,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20191124,20191129,20191206,9,2.3. 2  1. 2  2,T,1600,250,560,560,480
20230731,20191125,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x19F8756CF1BA136C589920B05EC9A95D,GERENCIA REGIONAL DE DESAROLLO ECONOMICO,20191119,20191121,20191230,9,2.3. 2  1. 2  2,T,300,0,125,80,0
20230731,20190620,2019,LIMA,LIMA,LIMA,150101,0x1A3CBB8A28A4963E2247D9EBF8B8ED9E,ALDEA SAN MIGUEL PIURA,20190621,20190624,20190718,0,2.3. 2  1. 2  2,T,1280,0,NULL,448,192
20230731,20190619,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0x1B2CD28A16AF842BC48763D6D6A72C39,DIRECCION REGIONAL DE TRABAJO PIURA,20190626,20190628,20190708,0,2.3. 2  1. 2  2,T,640,100,275.61,190,174
20230731,20190308,2019,LIMA,LIMA,JESUS MARIA,150113,0x1B2CD28A16AF842BC48763D6D6A72C39,DIRECCION REGIONAL DE TRABAJO PIURA,20190314,20190315,20190326,0,2.3. 2  1. 2  2,T,320,300,NULL,NULL,96
20230731,20190215,2019,LIMA,LIMA,SAN ISIDRO,150131,0x1B2CD28A16AF842BC48763D6D6A72C39,DIRECCION REGIONAL DE TRABAJO PIURA,20190217,20190218,20190307,0,2.3. 2  1. 2  2,T,320,300,114.9,NULL,96
20230731,20220930,2022,LIMA,LIMA,JESUS MARIA,150113,0x1B2CD28A16AF842BC48763D6D6A72C39,DIRECCION REGIONAL DE TRABAJO PIURA,20221012,20221013,20221108,13,2.3. 2  1. 2  2,T,640,300,80.6,90,192
20230731,20230222,2023,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0x1B2CD28A16AF842BC48763D6D6A72C39,DIRECCION REGIONAL DE TRABAJO PIURA,20230302,20230304,20230310,0,2.3. 2  1. 2  2,T,960,100,283.58,300,192
20230731,20221021,2022,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0x1B2CD28A16AF842BC48763D6D6A72C39,DIRECCION REGIONAL DE TRABAJO PIURA,20221027,20221028,20221108,13,2.3. 2  1. 2  2,T,640,160,200.01,180,192
20230731,20230130,2023,PIURA,AYABACA,PACAIPAMPA,200206,0x1B379161383BD82B2A90DB04C73DB556,DIRECCION DE OBRAS,20230209,20230210,20230227,0,2.3. 2  1. 2  2,T,200,0,100,100,0
20230731,20221128,2022,LIMA,LIMA,LIMA,150101,0x1B379161383BD82B2A90DB04C73DB556,DIRECCION DE OBRAS,20221129,20221201,20221213,9,2.3. 2  1. 2  2,T,640,0,240,200,192
20230731,20220908,2022,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1B379161383BD82B2A90DB04C73DB556,DIRECCION DE OBRAS,20220901,20220902,20220916,0,2.3. 2  1. 2  2,T,200,0,100,100,0
20230731,20220831,2022,PIURA,AYABACA,AYABACA,200201,0x1B379161383BD82B2A90DB04C73DB556,DIRECCION DE OBRAS,20220831,20220902,20220906,0,2.3. 2  1. 2  2,T,300,0,70,150,0
20230731,20220811,2022,PIURA,HUANCABAMBA,HUARMACA,200304,0x1B379161383BD82B2A90DB04C73DB556,DIRECCION DE OBRAS,20220824,20220826,20220901,0,2.3. 2  1. 2  2,T,300,0,150,150,0
20230731,20220221,2022,PIURA,AYABACA,AYABACA,200201,0x1B379161383BD82B2A90DB04C73DB556,DIRECCION DE OBRAS,20220222,20220223,20220308,0,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20211213,2021,PIURA,HUANCABAMBA,HUARMACA,200304,0x1B379161383BD82B2A90DB04C73DB556,DIRECCION DE OBRAS,20211216,20211217,20211223,0,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20190218,2019,PIURA,AYABACA,AYABACA,200201,0x1B379161383BD82B2A90DB04C73DB556,DIRECCION DE OBRAS,20190217,20190218,20190228,0,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20191106,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x1B379161383BD82B2A90DB04C73DB556,DIRECCION DE OBRAS,20191114,20191115,20191231,9,2.3. 2  1. 2  2,T,160,0,NULL,NULL,0
20230731,20190913,2019,TUMBES,TUMBES,TUMBES,240101,0x1B379161383BD82B2A90DB04C73DB556,DIRECCION DE OBRAS,20190913,20190914,20191003,9,2.3. 2  1. 2  2,T,640,0,256,200,184
20230731,20220804,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x1B94898065136B8F5E972B4E44990D40,CENTRO REGIONAL DE PLANEAMIENTO ESTRATEGICO,20220808,20220810,20220826,0,2.3. 2  1. 2  2,T,300,0,150,150,0
20230731,20220826,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x1D56ECF3494D226955DAB85ECC48142F,PROCURADURIA PUBLICA REGIONAL,20220825,20220826,20220913,0,2.3. 2  1. 2  2,T,200,0,116,60,0
20230731,20190912,2019,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190912,20190913,20190930,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190917,2019,PIURA,AYABACA,AYABACA,200201,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190919,20190920,20190930,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190715,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190718,20190719,20190813,18,2.6. 8  1. 4  3,T,160,0,60,NULL,0
20230731,20190709,2019,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190711,20190712,20190723,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190823,2019,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190822,20190823,20190905,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190815,2019,PIURA,AYABACA,MONTERO,200205,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190815,20190816,20190822,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20191014,2019,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20191017,20191018,20191030,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190222,2019,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190221,20190222,20190306,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190319,2019,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190321,20190322,20190327,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190411,2019,PIURA,HUANCABAMBA,SONDOR,200307,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190411,20190412,20190424,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190403,2019,PIURA,AYABACA,AYABACA,200201,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190328,20190329,20190415,18,2.6. 8  1. 4  3,T,160,0,115,40,0
20230731,20190610,2019,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190613,20190614,20190621,18,2.6. 8  1. 4  3,T,160,0,120,NULL,0
20230731,20190607,2019,PIURA,AYABACA,AYABACA,200201,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190606,20190607,20190621,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190503,2019,PIURA,AYABACA,AYABACA,200201,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190509,20190510,20190513,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190515,2019,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1D9C945EBBC4AD81CD19C03EC67D7EE1,SUB GERENCIA REGIONAL DE NORMAS  MONITOREO Y EVALUACIÓN -GRI,20190516,20190517,20190527,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20190604,2019,LIMA,LIMA,LIMA,150101,0x1EB1A266D85A942FD3C0D3940FBBFB13,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20190603,20190605,20190628,0,2.3. 2  1. 2  2,T,640,300,248,200,192
20230731,20191113,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x1EB1A266D85A942FD3C0D3940FBBFB13,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20191113,20191116,20191125,0,2.3. 2  1. 2  2,T,346.64,0,180,120,0
20230731,20191113,2019,PIURA,AYABACA,MONTERO,200205,0x1EB1A266D85A942FD3C0D3940FBBFB13,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20191113,20191116,20191125,0,2.3. 2  1. 2  2,T,346.64,0,180,120,0
20230731,20191206,2019,PIURA,AYABACA,AYABACA,200201,0x1EB1A266D85A942FD3C0D3940FBBFB13,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20191204,20191207,20191230,0,2.3. 2  1. 2  2,T,259.98,0,180,120,0
20230731,20190913,2019,TUMBES,TUMBES,TUMBES,240101,0x1EB1A266D85A942FD3C0D3940FBBFB13,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20190913,20190914,20191003,9,2.3. 2  1. 2  2,T,640,0,256,200,184
20230731,20220531,2022,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0x1EB1A266D85A942FD3C0D3940FBBFB13,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20220531,20220602,20220616,0,2.3. 2  1. 2  2,T,640,100,208,260,272
20230731,20220221,2022,PIURA,AYABACA,AYABACA,200201,0x1EB1A266D85A942FD3C0D3940FBBFB13,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20220222,20220223,20220308,0,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20230427,2023,LIMA,LIMA,LIMA,150101,0x1EE40CFE2227C7A9B8AFAB6B027E9060,VICE GOBERNACION,20230420,20230421,20230522,0,2.3. 2  1. 2  2,A,333.33,1204.37,76,320,96
20230731,20221117,2022,PIURA,HUANCABAMBA,HUARMACA,200304,0x1F5AC71DB04EEBE647AC22BA9103B539,OFICINA DE CONTROL PATRIMONIAL,20221124,20221125,20221128,0,2.3. 2  1. 2  2,T,200,0,100,NULL,0
20230731,20230215,2023,PIURA,HUANCABAMBA,SONDORILLO,200308,0x1F5AC71DB04EEBE647AC22BA9103B539,OFICINA DE CONTROL PATRIMONIAL,20230302,20230303,20230308,0,2.3. 2  1. 2  2,T,200,0,100,100,0
20230731,20211213,2021,PIURA,HUANCABAMBA,HUARMACA,200304,0x1F5AC71DB04EEBE647AC22BA9103B539,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20211216,20211217,20211223,0,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20220811,2022,PIURA,HUANCABAMBA,HUARMACA,200304,0x1F5AC71DB04EEBE647AC22BA9103B539,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20220824,20220826,20220901,0,2.3. 2  1. 2  2,T,300,0,150,150,0
20230731,20220602,2022,PIURA,AYABACA,AYABACA,200201,0x20523D0901B8978E91C78420F99A16D2,SECRETARIA DE CONSEJO REGIONAL,20220602,20220604,20220705,0,2.3. 2  1. 2  2,T,200,0,85,50,0
20230731,20220720,2022,LIMA,LIMA,LIMA,150101,0x20523D0901B8978E91C78420F99A16D2,SECRETARIA DE CONSEJO REGIONAL,20220711,20220713,20220825,0,2.3. 2  1. 2  2,A,640,1200,167.5,276,96
20230731,20191204,2019,LIMA,LIMA,LIMA,150101,0x20523D0901B8978E91C78420F99A16D2,SECRETARIA DE CONSEJO REGIONAL,20191128,20191201,20200218,0,2.3. 2  1. 2  2,A,960,1100,NULL,NULL,0
20230731,20191119,2019,LIMA,LIMA,LIMA,150101,0x20523D0901B8978E91C78420F99A16D2,SECRETARIA DE CONSEJO REGIONAL,20191119,20191121,20191203,9,2.3. 2  1. 2  2,A,640,921.98,147,300,192
20230731,20190326,2019,LIMA,LIMA,LIMA,150101,0x20523D0901B8978E91C78420F99A16D2,OFICINA REGIONAL DE ASESORIA JURIDICA,20190326,20190328,20190416,0,2.3. 2  1. 2  2,A,640,750,191.4,252,192
20230731,20190516,2019,LIMA,LIMA,LIMA,150101,0x20C9E2E8866CDB9C46A056943285115C,SUB GERENCIA REGIONAL DE PROMOCION DE INVERSION,20190516,20190517,20190523,0,2.3. 2  1. 2  2,A,320,860,17,160,96
20230731,20190919,2019,LIMA,LIMA,LIMA,150101,0x20C9E2E8866CDB9C46A056943285115C,SUB GERENCIA REGIONAL DE PROMOCION DE INVERSION,20190925,20190926,20191023,9,2.3. 2  1. 2  2,A,640,800,246,280,114
20230731,20190919,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x21B5D0F231280DE5836A669548D1BF16,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20190925,20190927,20191029,9,2.3. 2  1. 2  2,T,259.98,0,180,80,0
20230731,20191115,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x21B5D0F231280DE5836A669548D1BF16,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20191120,20191122,20191204,9,2.3. 2  1. 2  2,T,259.98,0,180,80,0
20230731,20191004,2019,PIURA,AYABACA,AYABACA,200201,0x21B5D0F231280DE5836A669548D1BF16,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20191004,20191004,20191108,9,2.3. 2  1. 2  2,T,60,0,NULL,NULL,0
20230731,20190430,2019,PIURA,AYABACA,AYABACA,200201,0x21B5D0F231280DE5836A669548D1BF16,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20190429,20190430,20190522,0,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20190523,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0x21B5D0F231280DE5836A669548D1BF16,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20190528,20190529,20190618,0,2.3. 2  1. 2  2,T,160,0,120,40,0
20230731,20190527,2019,PIURA,MORROPON,MORROPON,200405,0x21B5D0F231280DE5836A669548D1BF16,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20190527,20190527,20190917,0,2.3. 2  1. 2  2,T,60,0,NULL,NULL,0
20230731,20190529,2019,PIURA,AYABACA,AYABACA,200201,0x21B5D0F231280DE5836A669548D1BF16,OFICINA DE ABASTECIMIENTOS  SERVICIOS AUXILIARES Y CONTROL PATRIMONIAL,20190531,20190531,20190618,0,2.3. 2  1. 2  2,T,60,0,60,NULL,0
20230731,20190319,2019,PIURA,AYABACA,AYABACA,200201,0x21B5D0F231280DE5836A669548D1BF16,UNIDAD FORMULADORA,20190320,20190326,20190401,0,2.3. 2  1. 2  2,T,600,0,360,240,0
20230731,20190318,2019,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,0x21B5D0F231280DE5836A669548D1BF16,UNIDAD FORMULADORA,20190317,20190318,20190328,18,2.6. 8  1. 4  3,T,200,0,120,40,0
20230731,20191025,2019,LIMA,LIMA,LIMA,150101,0x21C2537B3E9056C77D24F784BA6A6EA2,OFICINA DE TESORERIA,20191028,20191030,20191115,9,2.3. 2  1. 2  2,A,693.33,1280,336,160,208
20230731,20191121,2019,LIMA,LIMA,LIMA,150101,0x21C2537B3E9056C77D24F784BA6A6EA2,OFICINA DE TESORERIA,20191124,20191126,20191212,9,2.3. 2  1. 2  2,A,640,1100,290.8,160,192
20230731,20200129,2020,LIMA,LIMA,LIMA,150101,0x21C2537B3E9056C77D24F784BA6A6EA2,OFICINA DE TESORERIA,20200127,20200129,20200210,0,2.3. 2  1. 2  2,A,640,950,311.9,200,130
20230731,20200221,2020,PIURA,HUANCABAMBA,SONDORILLO,200308,0x2211A4AF4E72F4F041F06D6A62B6BC2B,LABORATORIO DE SUELOS,20200226,20200227,20200306,18,2.6. 8  1. 4  3,T,160,0,120,40,0
20230731,20191108,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x23265B5A0C475D8E52E8B04EF731B478,OFICINA DE RECURSOS HUMANOS,20191112,20191112,20191120,9,2.3. 2  1. 2  2,T,320,60,NULL,NULL,0
20230731,20220317,2022,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x241F0300432824663288D6DDEE7F0546,OFICINA DE RECAUDACION,20220323,20220325,20220405,13,2.3. 2  1. 2  2,T,640,70,258.5,224,217.5
20230731,20220413,2022,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0x241F0300432824663288D6DDEE7F0546,OFICINA DE RECAUDACION,20220420,20220422,20220425,13,2.3. 2  1. 2  2,T,640,70,225.5,224,190.5
20230731,20220913,2022,NULL,NULL,NULL,,0x241F0300432824663288D6DDEE7F0546,OFICINA DE RECAUDACION,20220919,20220920,20221003,13,2.3. 2  1. 1  2,T,2390.2,0,333.02,164,0
20230731,20220929,2022,LIMA,LIMA,LIMA,150101,0x241F0300432824663288D6DDEE7F0546,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221015,20221015,20221026,13,2.3. 2  1. 2  2,A,320,1172.4,184.7,105,30.3
20230731,20220929,2022,PIURA,PIURA,PIURA,200101,0x241F0300432824663288D6DDEE7F0546,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221020,20221020,20221026,13,2.3. 2  1. 2  2,A,320,NULL,196.9,50,73.1
20230731,20220929,2022,NULL,NULL,NULL,,0x241F0300432824663288D6DDEE7F0546,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221016,20221017,20221026,13,2.3. 2  1. 1  2,A,3228.7,4944.83,113.79,552.69,163.52
20230731,20221202,2022,LIMA,LIMA,LIMA,150101,0x241F0300432824663288D6DDEE7F0546,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221127,20221202,20221222,0,2.3. 2  1. 2  2,T,1600,300,745.3,415,439.7
20230731,20221201,2022,NULL,NULL,NULL,,0x241F0300432824663288D6DDEE7F0546,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221206,20221206,20221222,13,2.3. 2  1. 1  2,T,1416.73,0,16,280,74
20230731,20221025,2022,LIMA,LIMA,LIMA,150101,0x241F0300432824663288D6DDEE7F0546,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221106,20221111,20221114,0,2.3. 2  1. 2  2,T,1600,300,718.7,415,766.3
20230731,20230518,2023,LIMA,LIMA,LIMA,150101,0x241F0300432824663288D6DDEE7F0546,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20230527,20230531,20230601,0,2.3. 2  1. 2  2,T,1280,300,684.2,305,290.8
20230731,20230707,2023,LIMA,LIMA,LIMA,150101,0x241F0300432824663288D6DDEE7F0546,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20230709,20230714,20230802,0,2.3. 2  1. 2  2,T,1600,1400,551,675,374
20230731,20230703,2023,PIURA,HUANCABAMBA,HUARMACA,200304,0x25E2DBB586103AF378B8148288D47C7D,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20230704,20230705,20230809,9,2.3. 2  1. 2  2,T,150,0,150,NULL,0
20230731,20230718,2023,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x25E2DBB586103AF378B8148288D47C7D,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20230718,20230719,20230814,9,2.3. 2  1. 2  2,T,150,0,100,50,0
20230731,20221108,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x25E2DBB586103AF378B8148288D47C7D,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20221107,20221109,20221206,9,2.3. 2  1. 2  2,T,249.99,0,149.99,100,0
20230731,20221017,2022,PIURA,AYABACA,AYABACA,200201,0x25E2DBB586103AF378B8148288D47C7D,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20221025,20221026,20221206,9,2.3. 2  1. 2  2,T,150,0,100,50,0
20230731,20191011,2019,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,0x25E2DBB586103AF378B8148288D47C7D,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20191020,20191023,20191024,9,2.3. 2  1. 2  2,T,960,0,262,360,0
20230731,20191121,2019,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,0x269715790289AA80B83DFB8B9307437A,OFICINA DE RECURSOS HUMANOS,20191124,20191129,20191212,9,2.3. 2  1. 2  2,T,1600,250,672,448,480
20230731,20190612,2019,LIMA,LIMA,LIMA,150101,0x269715790289AA80B83DFB8B9307437A,OFICINA DE RECURSOS HUMANOS,20190616,20190618,20190725,0,2.3. 2  1. 2  2,T,640,300,365,100,192
20230731,20190506,2019,LIMA,LIMA,LIMA,150101,0x269715790289AA80B83DFB8B9307437A,OFICINA DE RECURSOS HUMANOS,20190507,20190510,20190607,0,2.3. 2  1. 2  2,T,960,300,375,300,288
20230731,20221025,2022,PIURA,AYABACA,AYABACA,200201,0x26C48E21A181F219665ECC2EFC40984C,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20221025,20221026,20221115,9,2.3. 2  1. 2  2,T,150,0,100,50,0
20230731,20221108,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x26C48E21A181F219665ECC2EFC40984C,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20221107,20221109,20221206,9,2.3. 2  1. 2  2,T,249.99,0,149.99,100,0
20230731,20230718,2023,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0x26C48E21A181F219665ECC2EFC40984C,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20230718,20230719,20230814,9,2.3. 2  1. 2  2,T,150,0,100,50,0
20230731,20230703,2023,PIURA,HUANCABAMBA,HUARMACA,200304,0x26C48E21A181F219665ECC2EFC40984C,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20230704,20230705,20230801,9,2.3. 2  1. 2  2,T,150,0,100,50,0
20230731,20230518,2023,LIMA,LIMA,LIMA,150101,0x274F053B84CB4D65CE39731E325894F0,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20230529,20230601,20230609,0,2.3. 2  1. 2  2,T,1280,0,493,400,384
20230731,20210813,2021,PIURA,AYABACA,AYABACA,200201,0x274F053B84CB4D65CE39731E325894F0,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20210813,20210814,20210907,13,2.3. 2  1. 2  2,T,144,0,104,40,0
20230731,20201009,2020,PIURA,AYABACA,AYABACA,200201,0x274F053B84CB4D65CE39731E325894F0,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20201008,20201009,20201029,13,2.3. 2  1. 2  2,T,144,0,104,40,0
20230731,20201204,2020,PIURA,AYABACA,AYABACA,200201,0x274F053B84CB4D65CE39731E325894F0,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20201203,20201204,20201228,13,2.3. 2  1. 2  2,T,144,0,104,40,0
20230731,20210609,2021,PIURA,AYABACA,AYABACA,200201,0x274F053B84CB4D65CE39731E325894F0,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20210610,20210611,20210630,13,2.3. 2  1. 2  2,T,144,0,104,40,0
